48034,44927
48034,46756
46325,47167
46325,45221
46325,48019
46362,48036
46362,46357
46362,48358
46362,48390
46375,46753
46375,46167
46375,46743
46349,46758
46349,48405
46347,48373
46347,45057
46347,48397
46347,47143
48023,46146
48023,46344
48023,48382
48023,47659
48029,46159
48029,48393
48029,46173
48029,46752
46366,44941
46366,48380
46366,48395
46376,47571
46376,47576
46376,46755
46376,47559
46382,44949
46382,46785
46382,48394
46359,44952
46359,48376
48022,48403
48022,46361
48022,46741
47663,46147
47663,48392
47663,46363
47663,48391
46363,48392
46363,46173
46361,46753
46361,48403
48036,46357
48036,48358
48036,46348
48671,46030
48676,46063
48676,45413
48676,46034
48678,46036
48672,48564
48672,46032
48672,46053
48674,46058
48674,45401
48594,46581
48594,48562
48603,46064
48664,46541
48664,47724
48662,45677
48662,48589
48663,46567
48663,48306
48663,48696
48673,46052
48673,48577
48673,47397
48669,48563
48669,46042
48670,46054
48668,46051
48668,48305
48667,46064
48667,47732
48667,48557
48680,46041
48680,48588
48680,48602
48675,46038
47596,45192
47596,45678
47672,47373
47556,45183
47568,45206
47568,48376
47568,47357
47592,45679
47592,47374
47389,46326
47389,47558
47389,45682
47389,47376
47399,47548
47399,47665
47590,48276
47567,45179
47567,46356
47574,45191
47595,45185
47575,45680
47575,48359
47586,45196
47645,47375
47645,47573
47597,45194
47593,45178
48471,45754
48471,46679
48471,45362
48464,48459
48464,44737
48464,48455
48464,44740
48466,45750
48466,48141
48466,47771
48466,47767
48462,46542
48462,45389
48462,47752
48472,48482
48472,48485
48472,47874
48472,46537
48467,45787
48467,45772
48467,46546
48467,48132
48437,44758
48437,45408
48437,44765
48437,47769
48468,44714
48468,45781
48468,48454
48468,48135
48474,44715
48474,46533
48474,48099
48474,44736
48470,45764
48470,48096
48470,47740
48470,48587
48478,48120
48478,48443
48478,44732
48478,46545
48473,44762
48473,47754
48473,47748
48473,46549
48465,45738
48465,45786
48465,48136
48479,48444
48479,47747
48479,44733
48479,45778
48469,48460
48469,48481
48469,48133
48469,47777
48463,45419
48463,45772
48463,45787
48463,48428
47769,48442
47769,44765
47769,47749
48476,44719
48476,46586
48476,47770
48476,45774
46564,46538
46564,46574
46564,45408
46564,48592
48104,46553
48104,48595
48104,48110
46565,45396
46565,48134
46565,46591
46562,46578
46562,46532
46562,45370
46562,45369
48434,45394
48434,46544
46581,46035
46581,44719
46585,45417
46585,46575
46585,45376
46588,45361
46588,45376
46588,48125
46563,45380
46563,48440
46563,44725
46582,45384
46582,44726
46582,46545
46541,48124
46541,47750
46541,45412
46567,48432
46567,48133
46566,46577
46566,45415
46566,46537
46591,46037
46591,45405
46584,45386
46584,46556
46584,48115
46586,45411
46586,48553
48122,45398
48122,48121
48122,48095
48122,45375
48429,45374
48429,45366
48429,46533
47353,48398
47353,48368
47353,48373
47353,47566
45188,46793
45188,44945
45206,45693
45206,46383
45206,46330
45190,47560
45190,48380
45190,46330
45237,47558
45226,48360
45226,46331
45229,47601
45229,44925
45229,46351
45236,46336
45236,47565
45236,51958
47623,46344
47623,44930
47623,47604
45222,48355
45222,46354
45222,47606
45222,47604
45230,48357
45230,46370
45230,47564
47393,51963
47393,46384
47393,48399
45225,47598
45225,48369
45228,48353
45228,46334
45228,47560
45223,45689
45223,46383
45219,48401
45219,47600
47646,48367
47646,46337
47646,48361
45221,47577
47607,47560
47607,48277
47607,48362
48432,48593
46553,48595
45390,45373
45390,46537
45389,45773
45389,48566
45389,48438
45384,48573
45384,45409
45384,48592
45387,48094
45387,48595
45387,48110
45383,46035
45395,48596
46559,48554
46559,48593
45386,46579
45386,48586
45386,47723
45394,45401
45394,48571
45398,47732
45398,48604
45398,48121
46578,45370
46578,46033
46578,48568
45361,45414
45361,48588
45381,45415
45381,48577
45381,48099
45397,48555
45397,48460
45397,48639
45396,48556
45380,48096
45380,45780
45393,48600
45393,46558
48304,46045
48314,48562
48301,45576
48696,45404
48575,45578
48575,47390
48311,45589
48313,48577
48313,46052
46035,48116
46045,48281
47732,48557
46039,45377
46027,48583
46027,46058
46027,48569
46038,45411
46029,48640
46029,48558
46029,45403
46033,45360
46033,48573
46033,48584
46036,48573
46036,48600
46043,48564
46043,45401
46043,46053
46032,48578
46032,48572
46032,47735
46028,45412
46028,48124
46028,46064
46028,48555
46034,45413
46034,47723
46034,45360
46031,48593
46031,46583
46030,48596
46042,45405
46042,48563
46041,48588
46168,46725
46168,47914
46168,46122
45080,45048
45067,47913
45067,45747
45067,48020
45075,47911
45075,46709
45074,46692
45074,47995
